stop_lat,stop_code,stop_lon,stop_id,stop_name,,,
38.60651,1167,-121.449066,1167,ARDEN WAY & BEAUMONT ST (WB),,,
38.606487,1168,-121.451775,1168,ARDEN WAY & CANTALIER ST (WB),,,
38.595848,1175,-121.345345,1175,FAIR OAKS BLVD & ARDEN WAY (NB),,,
38.59816,1176,-121.343224,1176,FAIR OAKS BLVD & MARIONE DR (NB),,,
38.602829,1177,-121.338257,1177,FAIR OAKS BLVD & AINSLEY CT (NB),,,
38.604179,1178,-121.33654,1178,FAIR OAKS BLVD & GARFIELD AVE (NB),,,
38.605671,1180,-121.331856,1180,FAIR OAKS BLVD & CLAREMONT RD (NB),,,
38.609947,1181,-121.328728,1181,FAIR OAKS BLVD & VAN ALSTINE AVE (NB),,,
38.61396,1182,-121.328636,1182,FAIR OAKS BLVD & KENNETH AVE (NB),,,
38.607319,1183,-121.328835,1183,FAIR OAKS BLVD & FRONTIER WAY (NB),,,
38.679128,1184,-121.267253,1184,ARCADIA DR & GREENBACK LN (SB),,,
38.678566,1187,-121.272461,1187,GREENBACK LN & SUNRISE BLVD (WB),,,
38.678463,1188,-121.277542,1188,GREENBACK LN & MERLINDALE DR (WB),,,
38.678398,1189,-121.281952,1189,GREENBACK LN & BURICH AVE (WB),,,
38.678376,1190,-121.286893,1190,GREENBACK LN & MARIPOSA AVE (WB),,,
38.678391,1191,-121.289917,1191,GREENBACK LN & SYLVAN RD (WB),,,
38.678425,1192,-121.293266,1192,GREENBACK LN & SAN JUAN AVE (WB),,,
38.67836,1193,-121.297165,1193,GREENBACK LN & FOUNTAIN SQUARE DR (WB),,,
38.678326,1195,-121.304047,1195,GREENBACK LN & BINET DR (WB),,,
38.678227,1196,-121.31118,1196,GREENBACK LN & VAN MAREN LN (WB),,,
38.678234,1197,-121.314842,1197,GREENBACK LN & LONGFORD DR (WB),,,
38.67823,1198,-121.316994,1198,GREENBACK LN & BREMEN DR (WB),,,
38.676251,1200,-121.271721,1200,SUNRISE BLVD MALL & BIRDCAGE ST (SB),,,
38.673592,1201,-121.271729,1201,SUNRISE BLVD MALL & BIRDCAGE ST (SB),,,
38.671314,1202,-121.271698,1202,SUNRISE BLVD & MACY PL DR (SB),,,
38.66914,1203,-121.272019,1203,SUNRISE BLVD & KINGSWOOD DR (SB),,,
38.666348,1204,-121.272339,1204,SUNRISE BLVD & UPLANDS WAY (SB),,,
38.663284,1205,-121.272316,1205,SUNRISE BLVD & MADISON AVE (SB),,,
38.660091,1206,-121.2724,1206,SUNRISE BLVD & WILDRIDGE DR (SB),,,
38.652245,1207,-121.27272,1207,SUNRISE BLVD & SUNSET AVE (SB),,,
38.56578,1209,-121.50264,1209,8TH ST & X ST (NB),,,
38.649633,1210,-121.3085,1210,DEWEY DR & WINDING WAY (SB),,,
38.68377,1212,-121.457283,1212,ELKHORN BLVD & RIO LINDA BLVD (EB),,,
38.663217,1215,-121.308698,1215,DEWEY DR & MADISON AVE (SB),,,
38.65803,1216,-121.3084,1216,DEWEY DR & OAKCREST AVE (SB),,,
38.654163,1217,-121.3084,1217,DEWEY DR & WILL ROGERS DR (SB),,,
38.651462,1218,-121.3085,1218,DEWEY DR & MORAGA DR (SB),,,
38.649135,1220,-121.313647,1220,WINDING WY & BARRETT RD (WB),,,
38.648605,1222,-121.318184,1222,JAN DR & WINDING WY (SB),,,
38.645847,1223,-121.318512,1223,JAN DR & RAMPART DR (SB),,,
38.64299,1224,-121.319458,1224,JAN DR & OTIS CT (SB),,,
38.640541,1225,-121.321037,1225,CALIFORNIA AVE & LINCOLN AVE (SB),,,
38.636204,1226,-121.32119,1226,CALIFORNIA AVE & FAIR OAKS BLVD (SB),,,
38.634522,1227,-121.321228,1227,CALIFORNIA AVE & CASITA AVE (SB),,,
38.633335,1228,-121.321251,1228,CALIFORNIA AVE & SUTTER AVE (SB),,,
38.629707,1229,-121.321373,1229,CALIFORNIA AVE & GRANT AVE (SB),,,
38.626148,1230,-121.321472,1230,CALIFORNIA AVE & LANDIS AVE (SB),,,
38.622501,1231,-121.321564,1231,CALIFORNIA AVE & STANLEY AVE (SB),,,
38.620216,1232,-121.321648,1232,CALIFORNIA AVE & HOMESWEET WAY (SB),,,
38.617069,1233,-121.321732,1233,CALIFORNIA AVE & PALM DR (SB),,,
38.617058,1234,-121.326698,1234,PALM DR & PANAMA AVE (WB),,,
38.617294,1236,-121.334007,1236,MARCONI AVE & LA VISTA AVE (WB),,,
38.6173,1237,-121.33709,1237,MARCONI AVE & GARFIELD AVE (WB),,,
38.617345,1238,-121.339713,1238,MARCONI AVE & LINDEN LN (WB),,,
38.617554,1239,-121.346687,1239,MARCONI AVE & WALNUT AVE (WB),,,
38.617561,1240,-121.351029,1240,MARCONI AVE & ROOT AVE (WB),,,
38.617592,1241,-121.355599,1241,MARCONI AVE & MISSION AVE (WB),,,
38.617653,1242,-121.359703,1242,MARCONI AVE & GREENWOOD AVE (WB),,,
38.617695,1243,-121.365524,1243,MARCONI AVE & EASTERN AVE (WB),,,
38.617737,1244,-121.369652,1244,MARCONI AVE & NORRIS AVE (WB),,,
38.617783,1245,-121.37423,1245,MARCONI AVE & BECCERRA WAY (WB),,,
38.617828,1246,-121.377815,1246,MARCONI AVE & MONTCLAIRE ST (WB),,,
38.617901,1247,-121.383728,1247,MARCONI AVE & WATT AVE (WB),,,
38.617924,1248,-121.388031,1248,MARCONI AVE & ASHBOURNE DR (WB),,,
38.617966,1249,-121.394119,1249,MARCONI AVE & LACY LN (WB),,,
38.618004,1250,-121.397553,1250,MARCONI AVE & CALDERWOOD LN (WB),,,
38.618076,1251,-121.402306,1251,MARCONI AVE & FULTON AVE (WB),,,
38.618084,1252,-121.405724,1252,MARCONI AVE & WRIGHT ST (WB),,,
38.618145,1253,-121.411232,1253,MARCONI AVE & BELL ST (WB),,,
38.618515,1254,-121.415962,1254,MARCONI AVE & HOWE AVE (WB),,,
38.620624,1255,-121.421104,1255,MARCONI AVE & CONNIE DR (EB),,,
38.620564,1262,-121.4207,1262,MARCONI AVE & CONNIE DR (WB),,,
38.618717,1263,-121.41687,1263,MARCONI AVE & DARWIN ST (EB),,,
38.61808,1264,-121.414291,1264,MARCONI AVE & PYRAMID WAY (EB),,,
38.618027,1265,-121.410217,1265,MARCONI AVE & BELL ST (EB),,,
38.617981,1266,-121.405609,1266,MARCONI AVE & WRIGHT ST (EB),,,
38.617909,1267,-121.400932,1267,MARCONI AVE & FULTON AVE (EB),,,
38.617889,1268,-121.397293,1268,MARCONI AVE & CORABEL LN (EB),,,
38.617855,1269,-121.394241,1269,MARCONI AVE & SANTA PAULA CT (EB),,,
38.617825,1270,-121.388054,1270,MARCONI AVE & ASHBOURNE DR (EB),,,
38.617725,1271,-121.382462,1271,MARCONI AVE & WATT AVE (EB),,,
38.617725,1272,-121.379135,1272,MARCONI AVE & MONTCLAIRE ST (EB),,,
38.617683,1273,-121.374138,1273,MARCONI AVE & BECCERRA WAY (EB),,,
38.61757,1274,-121.369333,1274,MARCONI AVE & NORRIS AVE (EB),,,
38.617558,1275,-121.363899,1275,MARCONI AVE & EASTERN AVE (EB),,,
38.617527,1276,-121.360275,1276,MARCONI AVE & GREENWOOD AVE (EB),,,
38.617432,1277,-121.355095,1277,MARCONI AVE & MISSION AVE (EB),,,
38.617371,1278,-121.35054,1278,MARCONI AVE & ROOT AVE (EB),,,
38.617291,1279,-121.345757,1279,MARCONI AVE & WALNUT AVE (EB),,,
38.617145,1280,-121.339872,1280,MARCONI AVE & GUNN LN (EB),,,
38.61711,1281,-121.336375,1281,MARCONI AVE & GARFIELD AVE (EB),,,
38.617078,1282,-121.33407,1282,MARCONI AVE & LA VISTA AVE (EB),,,
38.661265,1283,-121.388103,1283,DUDLEY BLVD & PEACEKEEPER WAY (NB),,,
38.616921,1284,-121.326531,1284,PALM DR & PANAMA AVE (EB),,,
38.714344,1285,-121.391718,1285,ELVERTA RD & WATT AVE (EB),,,
38.620391,1286,-121.321442,1286,CALIFORNIA AVE & MERRY LN (NB),,,
38.622504,1287,-121.321386,1287,CALIFORNIA AVE & STANLEY AVE (NB),,,
38.625712,1288,-121.321287,1288,CALIFORNIA AVE & LANDIS AVE (NB),,,
38.62967,1289,-121.321187,1289,CALIFORNIA AVE & GRANT AVE (NB),,,
38.632859,1290,-121.321077,1290,CALIFORNIA AVE & SUTTER AVE (NB),,,
38.718461,1291,-121.382252,1291,ELVERTA RD & BLACK EAGLE DR (WB),,,
38.637336,1292,-121.320965,1292,CALIFORNIA AVE & FAIR OAKS BLVD (NB),,,
38.640261,1293,-121.320873,1293,CALIFORNIA AVE & LINCOLN AVE (NB),,,
38.642811,1294,-121.319288,1294,JAN DR & JASPAR CT (NB),,,
38.645224,1295,-121.318535,1295,JAN DR & RAMPART DR (NB),,,
38.649018,1296,-121.317838,1296,WINDING WY & JAN DR (EB),,,
38.649002,1298,-121.31309,1298,WINDING WY & BARRETT RD (EB),,,
38.649583,1299,-121.308242,1299,DEWEY DR & WINDING WAY (NB),,,
38.652285,1300,-121.308222,1300,DEWEY DR & PAPAYA DR (NB),,,
38.654502,1301,-121.308222,1301,DEWEY DR & WILL ROGERS DR (NB),,,
38.658575,1302,-121.308282,1302,DEWEY DR & HILLHURST DR (NB),,,
38.717126,1303,-121.374954,1303,ELVERTA RD & N LOOP BLVD (WB),,,
38.66177,1305,-121.30842,1305,DEWEY DR & PALM AVE (NB),,,
38.716254,1306,-121.37402,1306,ELVERTA RD & TYSON DR (EB),,,
38.708574,1307,-121.363262,1307,WALERGA RD & BIG CLOUD WAY (SB),,,
38.678293,1308,-121.320179,1308,GREENBACK LN & DESIMONE (EB),,,
38.677928,1309,-121.315918,1309,GREENBACK LN & PARK OAKS DR (EB),,,
38.678028,1310,-121.3097,1310,GREENBACK LN & DEWEY DR (EB),,,
38.678041,1311,-121.304917,1311,GREENBACK LN & HILLTREE AVE (EB),,,
38.684197,1312,-121.438325,1312,DRY CREEK RD & ELKHORN BLVD (NB),,,
38.678152,1313,-121.295122,1313,GREENBACK LN & SHUPE DR (EB),,,
38.678185,1314,-121.292008,1314,GREENBACK LN & SAN JUAN AVE (EB),,,
38.678181,1315,-121.283852,1315,GREENBACK LN & MARIPOSA AVE (EB),,,
38.678246,1316,-121.281258,1316,GREENBACK LN & PATTERSON LN (EB),,,
38.678238,1317,-121.278381,1317,GREENBACK LN & MERLINDALE DR (EB),,,
38.678272,1318,-121.275688,1318,GREENBACK LN & BIRDCAGE ST (EB),,,
38.678566,1322,-121.258598,1322,GREENBACK LN & KIFISIA WAY (EB),,,
38.678583,1323,-121.254642,1323,GREENBACK LN & HOFFMAN LN (EB),,,
38.678627,1324,-121.249718,1324,GREENBACK LN & TRAJAN DR (EB),,,
38.678597,1325,-121.244156,1325,GREENBACK LN & KENNETH AVE (EB),,,
38.678509,1326,-121.239616,1326,GREENBACK LN & ALMOND AVE (EB),,,
38.678452,1327,-121.234711,1327,GREENBACK LN & ILLINOIS AVE (EB),,,
38.683732,1333,-121.437885,1333,ELKHORN BLVD & DRY CREEK RD (EB),,,
38.655921,1334,-121.540788,1334,DEL PASO RD & EL CENTRO RD (WB),,,
38.655551,1335,-121.538595,1335,DEL PASO RD & EL CENTRO RD (EB),,,
38.67762,1337,-121.292587,1337,SAN JUAN AVE & GREENBACK LN (SB),,,
38.67495,1338,-121.292481,1338,SAN JUAN AVE & SPERRY DR (SB),,,
38.669571,1339,-121.292366,1339,SAN JUAN AVE & SPICER DR (SB),,,
38.667336,1340,-121.29232,1340,SAN JUAN AVE & CHESLINE DR (SB),,,
38.663044,1341,-121.292313,1341,SAN JUAN AVE & MADISON AVE (SB),,,
38.660313,1342,-121.292236,1342,SAN JUAN AVE & GAIL WAY (SB),,,
38.656849,1343,-121.29216,1343,SAN JUAN AVE & PHEASANT RD (SB),,,
38.653603,1344,-121.292108,1344,SAN JUAN AVE & SUNSET AVE (SB),,,
38.565576,1345,-121.507571,1345,BROADWAY & 5TH STREET (EB),,,
38.650097,1346,-121.29216,1346,SAN JUAN AVE & HEATHER RD (SB),,,
38.636395,1348,-121.292641,1348,FAIR OAKS BLVD & SAN JUAN AVE (WB),,,
38.636414,1349,-121.29496,1349,FAIR OAKS BLVD & GROVER LN (WB),,,
38.63652,1350,-121.301041,1350,FAIR OAKS BLVD & HOLLISTER AVE (WB),,,
38.636631,1351,-121.3088,1351,FAIR OAKS BLVD & MARSHALL AVE (WB),,,
38.514685,1352,-121.509169,1352,43RD AVE & 13TH STREET (EB),,,
38.636726,1353,-121.315109,1353,FAIR OAKS BLVD & MILES LANE (WB),,,
38.63688,1354,-121.321315,1354,FAIR OAKS BLVD & CALIFORNIA AVE (WB),,,
38.63697,1355,-121.326302,1355,FAIR OAKS BLVD & WAYSIDE LN (WB),,,
38.636255,1356,-121.328217,1356,FAIR OAKS BLVD & GIBBONS DR (SB),,,
38.631225,1357,-121.328388,1357,FAIR OAKS BLVD & ENGLE RD (SB),,,
38.62924,1358,-121.328408,1358,FAIR OAKS BLVD & GRANT AVE (SB),,,
38.626905,1359,-121.328488,1359,FAIR OAKS BLVD & LANDIS AVE (SB),,,
38.622512,1360,-121.328547,1360,FAIR OAKS BLVD & ANGELINA AVE (SB),,,
38.619447,1361,-121.328647,1361,FAIR OAKS BLVD & ROBERTSON AVE (SB),,,
38.616715,1363,-121.328774,1363,FAIR OAKS BLVD & MARCONI AVE (SB),,,
38.656115,1364,-121.522994,1364,DEL PASO RD & TOWN CENTER DR (WB),,,
38.609924,1365,-121.329598,1365,EL CAMINO AVE & FAIR OAKS BLVD (WB),,,
38.609955,1366,-121.332703,1366,EL CAMINO AVE & EL TONAS WAY (WB),,,
38.610027,1367,-121.33754,1367,EL CAMINO AVE & GARFIELD AVE (WB),,,
38.610062,1368,-121.340698,1368,EL CAMINO AVE & GUNN LN (WB),,,
38.610115,1369,-121.346794,1369,EL CAMINO AVE & WALNUT AVE (WB),,,
38.610146,1370,-121.349747,1370,EL CAMINO AVE & LAURENCE AVE (WB),,,
38.610169,1371,-121.352753,1371,EL CAMINO AVE & LANDWOOD WAY (WB),,,
38.610199,1372,-121.355599,1372,EL CAMINO AVE & MISSION AVE (WB),,,
38.610252,1373,-121.360169,1373,EL CAMINO AVE & GREENWOOD AVE (WB),,,
38.610348,1374,-121.365517,1374,EL CAMINO AVE & EASTERN AVE (WB),,,
38.610352,1375,-121.369438,1375,EL CAMINO AVE & AVALON DR (WB),,,
38.610375,1376,-121.372154,1376,EL CAMINO AVE & IONE ST (WB),,,
38.610485,1377,-121.376213,1377,EL CAMINO AVE & ANDRADE WAY (WB),,,
38.610508,1378,-121.37957,1378,EL CAMINO AVE & BUTANO DR (WB),,,
38.610573,1380,-121.383461,1380,EL CAMINO AVE & WATT AVE (WB),,,
38.610569,1381,-121.385666,1381,EL CAMINO AVE & YORKTOWN AVE (WB),,,
38.61063,1382,-121.390167,1382,EL CAMINO AVE & MORSE AVE/DRAYTON DR (WB),,,
38.610638,1383,-121.392372,1383,EL CAMINO AVE & MORSE AVE (WB),,,
38.610718,1384,-121.397072,1384,EL CAMINO AVE & BELPORT LN (WB),,,
38.610737,1385,-121.398529,1385,EL CAMINO AVE & PARKWOOD DR (WB),,,
38.610809,1386,-121.402397,1386,EL CAMINO AVE & FULTON AVE (WB),,,
38.610832,1387,-121.406426,1387,EL CAMINO AVE & WRIGHT ST (WB),,,
38.610882,1388,-121.411209,1388,EL CAMINO AVE & BELL ST (WB),,,
38.61097,1389,-121.416237,1389,EL CAMINO AVE & HOWE AVE (WB),,,
38.610714,1390,-121.420044,1390,ETHAN WAY & EL CAMINO AVE (SB),,,
38.608513,1391,-121.420059,1391,ETHAN WAY & SILICA AVE (SB),,,
38.605366,1392,-121.420067,1392,ETHAN WAY & KEITH WAY (SB),,,
38.603424,1393,-121.420067,1393,ETHAN WAY & SURREY RD (SB),,,
38.601776,1394,-121.42009,1394,ETHAN WAY & JAMESTOWN DR (SB),,,
38.598518,1395,-121.420097,1395,ETHAN WAY & MIDDLEBERRY RD (SB),,,
38.69051,1396,-121.383759,1396,ELKHORN BLVD & WATT AVE (WB),,,
38.569889,1397,-121.301389,1397,SCHRIEVER AVE & PETER A MCCUEN BLVD (NB),,,
38.569176,1398,-121.301009,1398,DELBELLEVUE ST & PETER A MCCUEN BLVD (SB),,,
38.56895,1399,-121.297668,1399,ARMSTRONG AVE & WHITEHEAD ST (WB),,,
38.611153,1400,-121.459854,1400,EL CAMINO AVE & GROVE AVE (WB),,,
38.611126,1401,-121.462097,1401,EL CAMINO AVE & EDGEWATER RD (WB),,,
38.611141,1402,-121.464516,1402,COLFAX ST & EL CAMINO AVE (SB),,,
38.611244,1403,-121.472351,1403,W ELCAMINO AVE & AMERICAN AVE (WB),,,
38.611282,1404,-121.475945,1404,W ELCAMINO AVE & NORTHGATE BLVD (WB),,,
38.611614,1405,-121.478928,1405,W ELCAMINO AVE & NORTHVIEW DR (WB),,,
38.611923,1406,-121.480721,1406,W ELCAMINO AVE & NORMINGTON DR (WB),,,
38.612743,1407,-121.485573,1407,W ELCAMINO AVE & DORINE WAY (WB),,,
38.612904,1408,-121.489143,1408,W ELCAMINO AVE & ERIN DR (WB),,,
38.61298,1409,-121.49366,1409,W ELCAMINO AVE & STONECREEK DR (WB),,,
38.612843,1410,-121.498276,1410,W ELCAMINO AVE & TRUXEL RD (WB),,,
38.612808,1411,-121.501358,1411,W ELCAMINO AVE & MILLCREEK DR (EB),,,
38.612991,1412,-121.505547,1412,W ELCAMINO AVE & AZEVEDO DR (WB),,,
38.61364,1413,-121.507668,1413,W ELCAMINO AVE & CAPITOL OAKS DR (WB),,,
38.61319,1414,-121.517075,1414,GATEWAY OAKS DR & W ELCAMINO AVE (SB),,,
38.608906,1415,-121.516701,1415,GATEWAY OAKS DR & OAK HARBOUR DR (SB),,,
38.607182,1416,-121.512886,1416,GATEWAY OAKS DR & VENTURE OAKS WAY (SB),,,
38.605171,1417,-121.513756,1417,GATEWAY OAKS DR & RIVER PLAZA DR (SB),,,
38.570901,1418,-121.293869,1418,BLECKELY ST & SCHIRRA AVE (NB),,,
38.575087,1419,-121.291728,1419,FEMOYER ST & INTERNATIONAL DR (SB),,,
38.575426,1420,-121.292412,1420,INTERNATIONAL DR & FEMOYER ST (WB),,,
38.628571,1421,-121.382301,1421,WHITNEY AVE & WATT AVE (EB),,,
38.628536,1422,-121.377899,1422,WHITNEY AVE & MONTCLAIRE ST (EB),,,
38.628487,1423,-121.37355,1423,WHITNEY AVE & BECCERRA WAY (EB),,,
38.62846,1424,-121.368881,1424,WHITNEY AVE & NORRIS AVE (EB),,,
38.628414,1425,-121.365006,1425,WHITNEY AVE & EASTERN AVE (EB),,,
38.57833,1426,-121.29544,1426,DATA DR & RESERVE DR (NB),,,
38.628315,1427,-121.359009,1427,WHITNEY AVE & CONCETTA WAY (EB),,,
38.62867,1428,-121.355144,1428,MISSION AVE & WHITNEY AVE (NB),,,
38.582584,1429,-121.295481,1429,DATA RD & 3466 DATA DR (NB),,,
38.584085,1430,-121.2933,1430,DATA DR & CAPITAL CENTER DR (EB),,,
38.57894,1431,-121.289701,1431,INTERNATIONAL DR & CAPITOL CENTER DR (WB),,,
38.570561,1432,-121.306313,1432,SCHRIEVER AVE & OLD PLACERVILLE RD (EB),,,
38.552371,1434,-121.452986,1434,Y STREET & 45TH (WB),,,
38.534573,1435,-121.748539,1435,MRAK HALL DRIVE & OLD DAVIS ROAD (SB),,,
38.534984,1436,-121.764449,1436,HEALTH SCIENCE DRIVE & LOT 56 (SB),,,
38.653626,1438,-121.354004,1438,MYRTLE AVE & AUBURN BLVD (EB),,,
38.653645,1439,-121.351853,1439,MYRTLE AVE & COLLEGE OAK DR (EB),,,
38.632949,1444,-121.345856,1444,WALNUT AVE & WALNUT POINTE LN (NB),,,
38.63608,1445,-121.345952,1445,WALNUT AVE & GIBBONS DR (NB),,,
38.638178,1446,-121.345932,1446,WALNUT AVE & CYPRESS AVE (NB),,,
38.638337,1447,-121.34609,1447,WALNUT AVE & CYPRESS AVE (SB),,,
38.634903,1448,-121.346072,1448,WALNUT AVE & GIBBONS DR (SB),,,
38.632737,1449,-121.346052,1449,WALNUT AVE & RALEIGH WAY (SB),,,
38.539221,1453,-121.753758,1453,HUTCHISON DRIVE & CALIFORNIA WAY (EB),,,
38.61079,1455,-121.414925,1455,EL CAMINO AVE & HOWE AVE (EB),,,
38.610654,1456,-121.410373,1456,EL CAMINO AVE & BELL ST (EB),,,
38.610625,1457,-121.405071,1457,EL CAMINO AVE & GWEN DR (EB),,,
38.610577,1458,-121.400747,1458,EL CAMINO AVE & FULTON AVE (EB),,,
38.610558,1460,-121.395523,1460,EL CAMINO AVE & MEADOWBROOK RD (EB),,,
38.610481,1461,-121.392037,1461,EL CAMINO AVE & MORSE AVE (EB),,,
38.610455,1462,-121.389816,1462,EL CAMINO AVE & DRAYTON DR (EB),,,
38.610416,1463,-121.385063,1463,EL CAMINO AVE & YORKTOWN AVE (EB),,,
38.610264,1464,-121.382408,1464,EL CAMINO AVE & WATT AVE (EB),,,
38.610352,1465,-121.378807,1465,EL CAMINO AVE & BUTANO DR (EB),,,
38.610321,1466,-121.375938,1466,EL CAMINO AVE & ANDRADE WAY (EB),,,
38.610272,1467,-121.37204,1467,EL CAMINO AVE & IONE ST (EB),,,
38.610222,1468,-121.368675,1468,EL CAMINO AVE & AVALON DR (EB),,,
38.610195,1469,-121.364151,1469,EL CAMINO AVE & EASTERN AVE (EB),,,
38.610165,1470,-121.360237,1470,EL CAMINO AVE & GREENWOOD AVE (EB),,,
38.610115,1471,-121.355141,1471,EL CAMINO AVE & MISSION AVE (EB),,,
38.610085,1472,-121.352348,1472,EL CAMINO AVE & LANDWOOD WAY (EB),,,
38.610062,1473,-121.35038,1473,EL CAMINO AVE & VIA CAMINO AVE (EB),,,
38.609989,1474,-121.348785,1474,EL CAMINO AVE & UPHAM CT (EB),,,
38.609943,1475,-121.345345,1475,EL CAMINO AVE & WALNUT AVE (EB),,,
38.609928,1476,-121.341278,1476,EL CAMINO AVE & GUNN RD (EB),,,
38.60986,1477,-121.335991,1477,EL CAMINO AVE & GARFIELD AVE (EB),,,
38.609852,1478,-121.333008,1478,EL CAMINO AVE & EL TONAS WAY (EB),,,
38.617635,1481,-121.328388,1481,FAIR OAKS BLVD & PALM DR (NB),,,
38.619565,1482,-121.328408,1482,FAIR OAKS BLVD & ROBERTSON AVE (NB),,,
38.622645,1483,-121.328388,1483,FAIR OAKS BLVD & STANLEY AVE (NB),,,
38.62577,1484,-121.328288,1484,FAIR OAKS BLVD & LANDIS AVE (NB),,,
38.629833,1485,-121.32817,1485,FAIR OAKS BLVD & GRANT AVE (NB),,,
38.632297,1486,-121.32807,1486,FAIR OAKS BLVD & SHIRLEY AVE (NB),,,
38.636733,1488,-121.324312,1488,FAIR OAKS BLVD & WAYSIDE LN (EB),,,
38.63666,1489,-121.319988,1489,FAIR OAKS BLVD & CALIFORNIA AVE (EB),,,
38.636567,1490,-121.315796,1490,FAIR OAKS BLVD & QUEENSTON CT (EB),,,
38.636435,1492,-121.307948,1492,FAIR OAKS BLVD & CHAMPLAIN LN (EB),,,
38.636253,1493,-121.299866,1493,FAIR OAKS BLVD & HOLLISTER AVE (EB),,,
38.636209,1494,-121.296524,1494,FAIR OAKS BLVD & DELL RD (EB),,,
38.637367,1495,-121.291779,1495,SAN JUAN AVE & FAIR OAKS BLVD (NB),,,
38.645012,1497,-121.291824,1497,SAN JUAN AVE & WINDING WAY (NB),,,
38.653225,1499,-121.292061,1499,SAN JUAN AVE & SUNSET AVE (NB),,,
38.656866,1500,-121.29201,1500,SAN JUAN AVE & FAIRWAY TWO AVE (NB),,,
38.660351,1501,-121.292175,1501,SAN JUAN AVE & GAIL WAY (NB),,,
38.664032,1502,-121.292221,1502,SAN JUAN AVE & MADISON AVE (NB),,,
38.667824,1503,-121.292275,1503,SAN JUAN AVE & WILLOW CREEK DR (NB),,,
38.670319,1504,-121.292328,1504,SAN JUAN AVE & RANCH AVE (NB),,,
38.674038,1505,-121.292381,1505,SAN JUAN AVE & NORTHLEA WAY (NB),,,
38.637131,1518,-121.383557,1518,AUBURN BLVD & WATT AVE (WB),,,
38.632893,1519,-121.394295,1519,AUBURN BLVD & MORSE AVE (WB),,,
38.629498,1520,-121.40165,1520,FULTON AVE & AUBURN BLVD (SB),,,
38.626453,1521,-121.401665,1521,FULTON AVE & EDISON AVE (SB),,,
38.624699,1522,-121.401657,1522,FULTON AVE & POPE AVE (SB),,,
38.621414,1523,-121.401672,1523,FULTON AVE & CARSON WAY (SB),,,
38.617714,1524,-121.401703,1524,FULTON AVE & MARCONI AVE (SB),,,
38.615227,1525,-121.401672,1525,FULTON AVE & MARCONI AVE (SB),,,
38.61282,1526,-121.401665,1526,FULTON AVE & EL CAMINO AVE (SB),,,
38.610146,1527,-121.40168,1527,FULTON AVE & EL CAMINO AVE (SB),,,
38.606197,1528,-121.401665,1528,FULTON AVE & HERNANDO RD (SB),,,
38.603241,1529,-121.401703,1529,FULTON AVE & COTTAGE WAY (SB),,,
38.599377,1530,-121.401672,1530,FULTON AVE & ALTA ARDEN EXWY (SB),,,
38.595635,1531,-121.401703,1531,FULTON AVE & ARDEN WAY (SB),,,
38.591858,1532,-121.40165,1532,FULTON AVE & WITTKOP WAY (SB),,,
38.588574,1533,-121.401672,1533,FULTON AVE & HURLEY WY (SB),,,
38.584492,1534,-121.401654,1534,FULTON AVE & LARKSPUR LN (SB),,,
38.581143,1535,-121.40165,1535,FULTON AVE & NORTHROP AVE (SB),,,
38.576832,1536,-121.401665,1536,MUNROE ST & SIERRA BLVD (SB),,,
38.573917,1537,-121.401688,1537,MUNROE ST & FAIR OAKS BLVD (SB),,,
38.570953,1538,-121.401772,1538,MUNROE ST & LATHAM DR (SB),,,
38.569031,1539,-121.403671,1539,AMERICAN RIVER DR & MUNROE ST (WB),,,
38.569725,1540,-121.406921,1540,AMERICAN RIVER DR & SCRIPPS DR (WB),,,
38.555176,1541,-121.411095,1541,COLLEGE TOWNE DR & LA RIVIERA DR (WB),,,
38.565094,1542,-121.409294,1542,HOWE AVE & SWARTHMORE DR (SB),,,
38.553242,1543,-121.412926,1543,HORNET DR & COLLEGE TOWN DR (SB),,,
38.565739,1545,-121.408854,1545,HOWE AVE & SWARTHMORE DR (NB),,,
38.569599,1546,-121.408409,1546,AMERICAN RIVER DR & HOWE AVE (EB),,,
38.569028,1547,-121.402938,1547,MUNROE ST & AMERICAN RIVER DR (NB),,,
38.571136,1548,-121.401428,1548,MUNROE ST & LATHAM DR (NB),,,
38.575009,1549,-121.401388,1549,MUNROE ST & FAIR OAKS BLVD (NB),,,
38.578041,1550,-121.401364,1550,FULTON AVE & SIERRA BLVD (NB),,,
38.581763,1551,-121.401361,1551,FULTON AVE & NORTHROP AVE (NB),,,
38.585539,1552,-121.40138,1552,FULTON AVE & LARKSPUR LN (NB),,,
38.589252,1553,-121.401377,1553,FULTON AVE & HURLEY WY (NB),,,
38.593848,1554,-121.401377,1554,FULTON AVE & MAISON WAY (NB),,,
38.596365,1555,-121.40135,1555,FULTON AVE & ARDEN WAY (NB),,,
38.600268,1556,-121.401369,1556,FULTON AVE & ALTA ARDEN EXWY (NB),,,
38.6038,1557,-121.401337,1557,FULTON AVE & COTTAGE WAY (NB),,,
38.606221,1558,-121.401372,1558,FULTON AVE & LOMA VISTA DR (NB),,,
38.611195,1559,-121.401348,1559,FULTON AVE & EL CAMINO AVE (NB),,,
38.613153,1560,-121.401353,1560,FULTON AVE & ELVYRA WAY (NB),,,
38.615074,1561,-121.401348,1561,FULTON AVE & MARCONI AVE (NB),,,
38.619195,1562,-121.401334,1562,FULTON AVE & MARCONI AVE (NB),,,
